area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1963,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0291867170,37.02154092287764
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1963,"Tetrapturus pfluegeri","Longbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0036322048,4.607226567797949
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1963,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0147306467,27.133320980694
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,101.1750085086,76543.21410961922
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,bagnets,Direct human consumption,6.3543839804,4807.362813367731
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,hand or tools,Direct human consumption,7.8584190906,5945.2295964985415
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,50.6461378741,38315.965891873755
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,78.9489647795,59728.262976494036
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,28.1270942754,21279.347846265962
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,38.7184844409,60644.56858735947
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,23.7225393782,37156.49481533015
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,27.6498577141,43307.83388834307
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,14.4251029077,22593.96655882678
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,34.6140514613,44049.11499456969
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,27.5014285714,34997.74047000003
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,31.3210714286,39858.53775750009
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,44.4646906123,32880.242516510625
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,37.7812500000,27938.04804375
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,37.7812500000,27938.04804375
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Epinephelus","Seabasses, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,21.4798659266,47093.46761117639
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Epinephelus","Seabasses, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,36.5025000000,80029.7966175
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1964,"Thunnus","Tunas","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,7.0076574295,2.691833515798473
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,36.1190102205,71948.05702694983
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,18.4521676908,36756.20137935136
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,35.3875684805,70491.04556114133
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,7.5402638288,15019.994419507335
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1964,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,7.0076574295,2.691833515798473
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1964,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,7.0076574295,2.691833515798473
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1964,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,7.0076574295,2.691833515798473
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,17.6534751811,138024.64899109013
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Artisanal,Landings,Reported,bagnets,Direct human consumption,24.0000000000,187645.296
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1964,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,6.0000000000,46911.324
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,17.2983330196,8182.464404246236
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0086578243,0.00021785718003230686
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0086578243,0.00021785718003230686
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,unknown class,,3.7489853938
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Direct human consumption,62.4206068061,41510.78340255724
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0312415449,0.0014972219869961079
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Other,0.0312415449,0.0014972219869961079
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Sint Maarten",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.4615174824,349.1576822081259
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,1.6058877536,0.06152818894397014
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Perciformes","Perch-likes","Medium demersals (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,87.7786619659,110469.27052676324
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Perciformes","Perch-likes","Medium demersals (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0439332642,0.0011054944855828132
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Perciformes","Perch-likes","Medium demersals (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0439332642,0.0011054944855828132
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,3.5731999870,2380.698446652557
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0017883884,4.5001288388715786e-05
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0017883884,4.5001288388715786e-05
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Dendrobranchiata","Shrimps and prawns","Shrimps","Crustaceans","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,4.3568220428,0.7138962120777379
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Dendrobranchiata","Shrimps and prawns","Shrimps","Crustaceans","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0021805916,5.487031398182785e-05
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Dendrobranchiata","Shrimps and prawns","Shrimps","Crustaceans","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0021805916,5.487031398182785e-05
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,4.0472443903,4117.35885212423
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0020256478,0.01264800619450887
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0020256478,0.01264800619450887
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,1.5446892501,1335.1963314423224
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0007731177,2.9621332156563576e-05
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0007731177,2.9621332156563576e-05
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,13.3593245618,11042.184450828663
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0066863486,0.03780585597729247
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0066863486,0.03780585597729247
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Caranx","Jacks","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,0.0991667229,30.140644508944202
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Caranx","Jacks","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0000496330,1.9016449022162413e-06
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Caranx","Jacks","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0000496330,1.9016449022162413e-06
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,4.1011292251,0.15713119007511647
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,9.1686948870,1.502355727460828
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0045889364,0.00011547158968423926
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0045889364,0.00011547158968423926
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,32.9541775149,46927.24309395039
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0164935823,0.0006319372249461884
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0164935823,0.0006319372249461884
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Curacao",Industrial,Landings,Reported,longline,Direct human consumption,0.8639783572,1896.8929945853906
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,5.9357722246,16244.659342263843
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0029708570,0.0001138257941908653
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0029708570,0.0001138257941908653
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Opisthonema oglinum","Atlantic thread herring","Small pelagics (<30 cm)","Herring-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,0.0021060143,0.6134453334013553
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Opisthonema oglinum","Atlantic thread herring","Small pelagics (<30 cm)","Herring-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0000010541,2.957513378654453e-06
"US Virgin Isl.",eez,Inferred foreign catch,,1964,"Opisthonema oglinum","Atlantic thread herring","Small pelagics (<30 cm)","Herring-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0000010541,2.957513378654453e-06
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,longline,,0.0012962730
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,0.0160201196
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,longline,,0.5384074346
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Istiophorus albicans","Atlantic sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0045835163,1.1629971276373652
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Istiophorus albicans","Atlantic sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0018346498,0.24802575767683538
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.1076129593,188.53629045475387
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0354045836,42.58930657227167
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,0.1650081893,531.9758417535835
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.6275205893,1118.0584541676167
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,2.0867745678,6841.761701083919
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0262875305,72.65692055966183
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0600629123,15.240045020979286
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0020649017,0.27915344436489775
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0093930769,2.383349540366654
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0023087466,0.31211876674083566
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Tetrapturus pfluegeri","Longbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0010106725,0.25644267822577954
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0036637063,8.936391435278775
"US Virgin Isl.",eez,Assigned Tuna RFMO catch,,1964,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0007472731,1.2515009147035159
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,106.2003659537,80210.93805725437
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,bagnets,Direct human consumption,7.6636761914,5788.215989295257
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,hand or tools,Direct human consumption,7.8842194729,5954.787764558402
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,52.0312149732,39298.099623108545
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,75.9244891995,57344.19505544739
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,28.4314001629,21473.64801309042
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,40.6416295626,151699.6780546929
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,23.9551503051,89415.42522150047
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,27.6478746744,103198.95467148161
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,14.1944750205,52982.55296201791
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,36.3333296089,50711.84513499648
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,27.5014285714,38384.81641285719
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,31.3210714286,43716.04091464296
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,46.6732494977,43602.29436782478
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,37.7812500000,35295.360871875
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,37.7812500000,35295.360871875
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1965,"Epinephelus","Seabasses, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,22.5467697573,52888.296021244976
